CLUST,NAME,STATE,TIER,LATITUDE,LONGITUDE,ELEVATION,EVENT50
8.4.3.0029,ASHLAND,KY,1,38.43875,-82.60335,169.65,0.6
8.4.3.0033,CAVE RUN LAKE,KY,1,38.1228,-83.5328,256,0.6
8.4.3.0034,FRENCHBURG 2 W,KY,1,37.95,-83.6667,280.4,0.8
8.4.3.0037,GRAYSON 3 SW,KY,1,38.2922,-82.9747,213.4,0.7
8.4.3.0040,GREENUP DAM 3O,KY,1,38.6324,-82.85555,162.9,0.5
8.4.3.0042,HEIDELBERG,KY,1,37.55,-83.7667,202.7,0.7
8.4.3.0043,LOUISA 2 S,KY,1,38.1086,-82.6028,198.1,0.7
8.4.3.0053,W LIBERTY 3NW,KY,1,37.9414,-83.3017,237.7,0.5
8.4.3.0055,WILLOW LOCK 13,KY,1,37.6,-83.8333,198.1,0.7
8.4.3.0056,ATHENS OU,OH,1,39.3225,-82.0994,208.5,0.7
8.4.3.0057,ATWOOD LAKE,OH,1,40.5167,-81.2833,289.6,0.8
8.4.3.0058,BARNESVILLE,OH,1,39.9917,-81.185,390.1,1.1
8.4.3.0059,BEACH CITY LAKE,OH,1,40.6333,-81.5667,300.2,0.8
8.4.3.0060,BELLEVILLE L&D,OH,1,39.13335,-81.7464,183.5,0.8
8.4.3.0061,BEVERLY STP,OH,1,39.5475,-81.6283,187.5,0.7
8.4.3.0062,BOLIVAR DAM,OH,1,40.65,-81.4333,299,0.8
8.4.3.0063,BOURNEVILLE 1 SSW,OH,1,39.2667,-83.1667,214.9,0.6
8.4.3.0064,CADIZ,OH,1,40.2686,-80.9981,384,0.7
8.4.3.0067,CALDWELL 6 NW,OH,1,39.8167,-81.6,298.7,0.9
8.4.3.0068,CAMBRIDGE,OH,1,40.0111,-81.5794,243.8,0.7
8.4.3.0069,CAMBRIDGE ST HOSPITAL,OH,1,40.0833,-81.5833,259.1,0.8
8.4.3.0071,CARROLLTON 3 NNE,OH,1,40.6167,-81.0667,362.7,0.9
8.4.3.0072,CHILLICOTHE,OH,1,39.3333,-82.9667,189,0.5
8.4.3.0073,CLARINGTON LOCK 14,OH,1,39.8,-80.8333,195.1,0.9
8.4.3.0074,CLENDENING LAKE,OH,1,40.2667,-81.2833,281.6,0.8
8.4.3.0075,COOPERDALE,OH,1,40.2211,-82.0667,237.7,0.9
8.4.3.0076,COSHOCTON WPC PLT,OH,1,40.2403,-81.8711,231.6,0.7
8.4.3.0078,DENNISON WTR WKS,OH,1,40.4028,-81.3468,260.6,0.7
8.4.3.0081,DOVER DAM,OH,1,40.5667,-81.4167,283.5,0.9
8.4.3.0082,ENTERPRISE,OH,1,39.5586,-82.4842,249.9,0.8
8.4.3.0083,GALLIPOLIS,OH,1,38.8208,-82.1817,176.2,0.7
8.4.3.0085,GREER,OH,1,40.5517,-82.2014,274.3,0.9
8.4.3.0086,HANNIBAL LOCKS AND DAM,OH,1,39.675,-80.85835,201.5,0.9
8.4.3.0088,IRONTON,OH,1,38.5333,-82.6833,164.9,0.5
8.4.3.0089,JACKSON 3 NW,OH,1,39.0792,-82.7064,257.6,0.7
8.4.3.0091,LAURELVILLE,OH,1,39.4706,-82.7344,231.6,0.7
8.4.3.0092,LEESVILLE LAKE,OH,1,40.4667,-81.2,298.7,0.8
8.4.3.0095,MARIETTA WTR WKS,OH,1,39.4333,-81.4667,253,0.7
8.4.3.0096,MCARTHUR,OH,1,39.25015,-82.48275,232.45,0.7
8.4.3.0097,MC CONNELLSVILLE LK 7,OH,1,39.6522,-81.8561,231.6,0.8
8.4.3.0098,MIDDLEBOURNE,OH,1,40.05,-81.3333,268.2,0.7
8.4.3.0100,MOHAWK DAM,OH,1,40.3486,-82.0908,263.7,0.9
8.4.3.0102,NELSONVILLE,OH,1,39.5014,-82.2442,213.4,0.8
8.4.3.0105,NEW LEXINGTON 2 NW,OH,1,39.7333,-82.2156,271.3,0.8
8.4.3.0106,NEW PHILADELPHIA,OH,1,40.4939,-81.44085,281.15,0.8
8.4.3.0107,NEWPORT,OH,1,39.3883,-81.2096,200.85,0.7
8.4.3.0108,NEW STRAITSVILLE,OH,1,39.5833,-82.25,237.7,0.8
8.4.3.0109,NORTH KENOVA,OH,1,38.4116,-82.5089,167.133333333333,0.6
8.4.3.0111,PHILO,OH,1,39.8667,-81.9,228.9,0.6
8.4.3.0112,PHILO 3 SW,OH,1,39.8386,-81.9167,310.9,0.8
8.4.3.0113,PIEDMONT LAKE,OH,1,40.1919,-81.2147,286.5,0.8
8.4.3.0114,PIKETON,OH,1,39.07,-83.0194,173.7,0.5
8.4.3.0116,PORTSMOUTH-SCIOTOVILLE,OH,1,38.7569,-82.887200000000007,164.6,0.5
8.4.3.0120,ROSEVILLE,OH,1,39.8161,-82.0733,225.6,0.7
8.4.3.0124,SENECAVILLE LAKE,OH,1,39.9222,-81.4347,266.7,0.8
8.4.3.0126,STEUBENVILLE,OH,1,40.3764,-80.6283,302.4,0.9
8.4.3.0127,SUMMERFIELD 2 NE,OH,1,39.8167,-81.3,298.7,0.8
8.4.3.0128,TAPPAN DAM,OH,1,40.3561,-81.2281,289.6,0.9
8.4.3.0131,JENKINS DAM BURR OAK,OH,1,39.5444,-82.0581,231.6,0.9
8.4.3.0134,WAVERLY,OH,1,39.1114,-82.9797,174.3,0.7
8.4.3.0135,WILLS CREEK LAKE,OH,1,40.15,-81.85,237.7,0.9
8.4.3.0137,ACMETONIA LOCK 3,PA,1,40.5361,-79.8153,228,1
8.4.3.0139,BAKERSTOWN 3 WNW,PA,1,40.65,-79.9833,374.9,1.1
8.4.3.0141,BEAVER DAM,PA,1,40.6579,-80.3689,211.85,0.9
8.4.3.0142,BEAVER FALLS 1 NE,PA,1,40.7628,-80.3133,231.6,0.8
8.4.3.0143,BRADDOCK LOCK 2,PA,1,40.3917,-79.8594,222.5,0.8
8.4.3.0144,BROOKVILLE,PA,1,41.15835,-79.0833,371.85,1.4
8.4.3.0145,BRUCETON 1 S,PA,1,40.3,-79.9833,317,0.9
8.4.3.0146,BURGETTSTOWN 2 W,PA,1,40.3833,-80.4333,299,1
8.4.3.0147,BUTLER,PA,1,40.8667,-79.9,335.9,1.5
8.4.3.0148,BUTLER 2 SW,PA,1,40.8414,-79.9164,304.8,0.9
8.4.3.0149,CHARLEROI LOCK 4,PA,1,40.1534333333333,-79.8893333333333,230.733333333333,1
8.4.3.0151,CLARION 3 SW,PA,1,41.1922,-79.4361,317,1.3
8.4.3.0152,CLAYSVILLE 3 W,PA,1,40.1167,-80.4667,305.1,0.9
8.4.3.0154,CONNELLSVILLE,PA,1,40.0068,-79.5982,269.75,1
8.4.3.0155,CORAOPOLIS NEVILLE IS,PA,1,40.50095,-80.0833,219,0.8
8.4.3.0156,CREEKSIDE,PA,1,40.6833,-79.2,320,1.1
8.4.3.0159,FORD CITY 4 S DAM,PA,1,40.715,-79.5133,283.5,1
8.4.3.0160,GLENWILLARD DASHIELDS,PA,1,40.5514,-80.2167,216.4,0.9
8.4.3.0161,GRAYS LANDING,PA,1,39.7833,-79.9167,242,0.9
8.4.3.0162,GREENSBURG 2 S,PA,1,40.2667,-79.55,299,1.1
8.4.3.0165,INDIANA 3 SE,PA,1,40.5972,-79.1186,335.9,1.3
8.4.3.0168,IRWIN,PA,1,40.3333,-79.7,335.9,0.8
8.4.3.0169,KITTANNING LOCK 7,PA,1,40.8167,-79.5333,240.8,1
8.4.3.0170,LOYALHANNA LAKE,PA,1,40.4586,-79.4503,301.8,1.1
8.4.3.0171,MARION CTR 2 SE,PA,1,40.75,-79.0333,491,2.1
8.4.3.0173,MCKEESPORT,PA,1,40.3392,-79.8603,225.6,0.9
8.4.3.0180,NATRONA LOCK 4,PA,1,40.6142,-79.7192,231.6,0.9
8.4.3.0181,NEWELL,PA,1,40.0833,-79.9,246.9,0.9
8.4.3.0182,NEW STANTON 1 SW,PA,1,40.2033,-79.6275,289.6,0.9
8.4.3.0183,PARKERS LANDING,PA,1,41.1,-79.6833,267.9,1.2
8.4.3.0184,PARKER,PA,1,41.0833,-79.6833,323.1,1.1
8.4.3.0185,POINT MARION LOCK 8,PA,1,39.7275,-79.9131,246.9,1.2
8.4.3.0187,PUTNEYVILLE 2 SE DAM,PA,1,40.9247,-79.2825,390.1,1.5
8.4.3.0189,SAGAMORE,PA,1,40.7819,-79.2375,353.6,1
8.4.3.0191,SALINA 3 W,PA,1,40.51,-79.5458,338,1.1
8.4.3.0192,SALTSBURG,PA,1,40.45,-79.4833,259.1,1.1
8.4.3.0193,SCHENLEY LOCK 5,PA,1,40.6831,-79.6683,238.7,1.1
8.4.3.0196,UNIONTOWN 1 NE,PA,1,39.915,-79.7192,291.4,0.9
8.4.3.0198,VANDERGRIFT,PA,1,40.60155,-79.55835,247.65,1.1
8.4.3.0201,WASHINGTON 3 NE,PA,1,40.1789,-80.1889,396.2,1
8.4.3.0203,WAYNESBURG 1 E,PA,1,39.8986,-80.1656,286.5,0.9
8.4.3.0205,WHITESBURG,PA,1,40.7667,-79.4167,411.5,1.4
8.4.3.0209,BENSON,WV,1,39.15,-80.55,328.9,1.2
8.4.3.0210,BENS RUN 1 SSE,WV,1,39.4667,-81.1,195.1,0.9
8.4.3.0211,BRANCHLAND 1 N,WV,1,38.2347,-82.2033,182.9,0.7
8.4.3.0212,BROWNSVILLE,WV,1,39.00235,-80.47875,316.2,0.9
8.4.3.0214,BUCKHANNON,WV,1,38.9803,-80.22,443.5,1.1
8.4.3.0215,BURNSVILLE LAKE,WV,1,38.8458,-80.62,249.6,0.9
8.4.3.0217,CAIRO 3 S,WV,1,39.1667,-81.1667,207,0.9
8.4.3.0219,CHARLESTON 1,WV,1,38.35,-81.65,182.9,0.7
8.4.3.0221,CLARKSBURG 1,WV,1,39.2758,-80.34275,303.45,1
8.4.3.0222,CLENDENIN,WV,1,38.4933,-81.3483,213.4,0.7
8.4.3.0225,CRESTON,WV,1,38.9628,-81.2728,198.1,0.9
8.4.3.0231,FAIRMONT,WV,1,39.4583,-80.1353,396.2,1
8.4.3.0232,GASSAWAY,WV,1,38.665,-80.7672,258.5,0.8
8.4.3.0233,GLENVILLE,WV,1,38.9339,-80.8317,220.4,0.8
8.4.3.0234,GRAFTON 1 NE,WV,1,39.35,-80,374.9,1.1
8.4.3.0235,GRANTSVILLE 1ESE,WV,1,38.91,-81.0844,217.3,0.7
8.4.3.0237,HAMLIN,WV,1,38.2794,-82.1114,207.3,0.6
8.4.3.0239,HASTINGS,WV,1,39.55,-80.6667,232,0.9
8.4.3.0240,HOGSETT RC BYRD DAM,WV,1,38.6842,-82.1839,173.7,0.7
8.4.3.0242,HOULT LOCK 15,WV,1,39.5,-80.1333,267.9,1
8.4.3.0244,HUNTINGTON 1,WV,1,38.4167,-82.3667,207,0.6
8.4.3.0247,JANE LEW,WV,1,39.10835,-80.40835,307.8,0.9
8.4.3.0249,LAKE LYNN,WV,1,39.7203,-79.8561,274.3,0.9
8.4.3.0251,LOST CREEK NEAR,WV,1,39.2,-80.40835,301.6,0.8
8.4.3.0252,MANNINGTON 1 N,WV,1,39.55,-80.35,299,1.2
8.4.3.0253,MANNINGTON 8 WNW,WV,1,39.5436,-80.4647,335.3,1.2
8.4.3.0254,MC MECHEN DAM 13,WV,1,39.9833,-80.7333,200.9,0.8
8.4.3.0256,MORGANTOWN L&D,WV,1,39.6203,-79.9697,251.5,0.9
8.4.3.0257,MOUNDSVILLE,WV,1,39.9056,-80.755,189,0.9
8.4.3.0259,NEW CUMBERLAND L/D,WV,1,40.5261,-80.6275,205.7,0.8
8.4.3.0261,PHILIPPI,WV,1,39.1461,-80.0411,396.2,1.1
8.4.3.0262,PIKE ISLAND L&D,WV,1,40.1478,-80.7014,195.1,0.8
8.4.3.0263,POINT PLEASANT,WV,1,38.85,-82.1333,174,0.6
8.4.3.0268,RIPLEY,WV,1,38.8172,-81.7117,185.3,0.8
8.4.3.0281,SPENCER,WV,1,38.8008,-81.3583,293.8,0.9
8.4.3.0283,SUTTON LAKE,WV,1,38.6603,-80.6964,264.6,0.9
8.4.3.0286,VANDALIA,WV,1,38.9333,-80.4,335.9,1.1
8.4.3.0289,WAYNE 2,WV,1,38.2261,-82.4431,182.9,0.6
8.4.3.0291,WELLSBURG WTR TRMT PL,WV,1,40.2753,-80.6119,201.2,0.9
8.4.3.0292,WESTON,WV,1,39.0439,-80.4725,311.8,0.9
8.4.3.0294,W UNION 2,WV,1,39.2906,-80.7686,245.7,0.9
8.4.3.0295,WHEELING,WV,1,40.0632,-80.7308,196.6,0.8
8.4.3.0296,WHEELING WARWOOD DAM,WV,1,40.1,-80.7,200.9,0.8
8.4.3.0297,WINFIELD LOCKS,WV,1,38.5278,-81.9153,186.2,0.7
8.4.3.0299,PARKERSBURG WOOD CO AP,WV,1,39.345,-81.4392,253.3,0.8
8.4.3.0300,HUNTINGTON TRI STATE AP,WV,1,38.365,-82.555,251.2,0.7
8.4.3.0301,DUBOIS JEFFERSON CO AP,PA,1,41.1783,-78.8989,552.9,2.1
8.4.3.0302,MORGANTOWN HART FLD,WV,1,39.6428,-79.9164,378,1
8.4.3.0303,CHARLESTON YEAGER AP,WV,1,38.3794,-81.59,277.4,0.7
8.4.3.0304,PARKERSBURG,WV,1,39.2811,-81.5572,189,0.7
8.4.3.0305,BROOKVILLE FAA AP,PA,1,41.15,-79.1,427,1.4
8.4.3.0308,ZANESVILLE MUNI AP,OH,1,39.9444,-81.8922,268.2,0.8
8.4.3.0309,PITTSBURGH INTL AP,PA,1,40.4847,-80.2144,366.7,0.9
8.4.4.0002,SPARTA 3.5 SSW,NC,1,36.4591,-81.15265,931.95,1.2
8.4.4.0010,CANDLER 2.7 ENE,NC,1,35.54015,-82.649,637.75,0.8
8.4.4.0013,ASHEVILLE 2.9 N,NC,1,35.6008,-82.5540333333333,664.233333333333,0.5
8.4.4.0026,BOONE 0.6 N,NC,1,36.21755,-81.66935,999.9,1.4
8.4.4.0041,BALL GROUND,GA,1,34.3328,-84.4703,387.1,0.3
8.4.4.0042,BLAIRSVILLE EXP STN,GA,1,34.8544,-83.9444,594.1,0.4
8.4.4.0045,CLAYTON 1 SSW,GA,1,34.8878,-83.3967,598.9,0.6
8.4.4.0046,ELLIJAY,GA,1,34.693600000000004,-84.4936,414.2,0.4
8.4.4.0047,JASPER 1 NNW,GA,1,34.4758,-84.4461,446.5,0.3
8.4.4.0051,CATOCTIN MTN PARK,MD,1,39.6453,-77.4831,490.7,1.8
8.4.4.0052,EDGEMONT,MD,1,39.6667,-77.55,275.8,1.7
8.4.4.0056,ANDREWS,NC,1,35.2014,-83.8386,533.1,0.6
8.4.4.0058,BANNER ELK,NC,1,36.1617,-81.8742,1149.1,1.7
8.4.4.0061,BENT CREEK,NC,1,35.5044,-82.5967,643.1,0.7
8.4.4.0062,BLACK MTN 2 W,NC,1,35.6036,-82.36305,690.4,0.6
8.4.4.0063,BLOWING ROCK 1NW,NC,1,36.1472,-81.7025,1173.5,1.7
8.4.4.0065,BOONE 1 SE,NC,1,36.2139,-81.6456,944.9,1.2
8.4.4.0066,BREVARD,NC,1,35.2283,-82.7358,662.9,0.8
8.4.4.0068,CANTON 1 SW,NC,1,35.5167,-82.85,811.4,0.8
8.4.4.0070,CELO 2 S,NC,1,35.8264,-82.1836,823,1
8.4.4.0071,COWEETA EXP STN,NC,1,35.0603,-83.43,684.9,0.7
8.4.4.0073,CULLOWHEE,NC,1,35.3117,-83.1747,668.1,0.7
8.4.4.0075,FLETCHER 2 NE,NC,1,35.45,-82.4833,667.5,0.6
8.4.4.0076,ASHEVILLE RGNL AP,NC,1,35.4293,-82.5472,638.1,0.6
8.4.4.0077,FRANKLIN,NC,1,35.1803,-83.3931,647.7,0.6
8.4.4.0079,GLENDALE SPRINGS,NC,1,36.35,-81.3833,887,1.3
8.4.4.0080,GRANDFATHER MTN,NC,1,36.0964,-81.8311,1609.3,2.4
8.4.4.0083,HENDERSONVILLE 1 NE,NC,1,35.3297,-82.4492,658.4,0.7
8.4.4.0084,HIGHLANDS,NC,1,35.0564,-83.1983,1173.5,1.1
8.4.4.0085,HOT SPRINGS,NC,1,35.89765,-82.83235,430.55,0.6
8.4.4.0086,IDLEWILD,NC,1,36.3119,-81.4589,883.9,1.2
8.4.4.0087,JEFFERSON 2 E,NC,1,36.4175,-81.4297,844.3,1
8.4.4.0088,LAKE TOXAWAY 2 SW,NC,1,35.0967,-82.9508,975.4,1.1
8.4.4.0089,MARION,NC,1,35.6847,-82.0083,429.8,0.6
8.4.4.0090,MARSHALL,NC,1,35.8033,-82.6658,585.2,0.7
8.4.4.0094,MT MITCHELL,NC,1,35.7586,-82.2711,1902,5
8.4.4.0095,MURPHY 4ESE,NC,1,35.0714,-83.9683,487.7,0.6
8.4.4.0096,NANTAHALA,NC,1,35.2667,-83.6833,613,0.7
8.4.4.0097,N FK 2,NC,1,35.6631,-82.3444,755.9,0.6
8.4.4.0098,CHEROKEE,NC,1,35.49,-83.3136,598.9,0.7
8.4.4.0100,PARKER 1 E,NC,1,36.45,-81.6667,1204.9,1.7
8.4.4.0101,PATTERSON,NC,1,35.9983,-81.565,387.1,0.5
8.4.4.0102,PISGAH FOREST 3 NE,NC,1,35.2719,-82.6475,667.5,0.8
8.4.4.0106,ROCK HOUSE,NC,1,35,-83.1,946.1,0.7
8.4.4.0107,ROSMAN,NC,1,35.1369,-82.8203,664.5,0.8
8.4.4.0110,TAPOCO,NC,1,35.4478,-83.9389,338.3,0.4
8.4.4.0111,TRANSOU,NC,1,36.4003,-81.3053,863.8,1.2
8.4.4.0112,TRYON,NC,1,35.2058,-82.2517,402.3,0.7
8.4.4.0114,WATERVILLE,NC,1,35.77055,-83.09985,434.5,0.5
8.4.4.0115,WAYNESVILLE 1 E,NC,1,35.4867,-82.9681,810.2,0.9
8.4.4.0117,ARENDTSVILLE,PA,1,39.9167,-77.3,217,1.2
8.4.4.0118,BIGLERVILLE,PA,1,39.9347,-77.2547,219.5,1.1
8.4.4.0119,PINE GROVE FURNACE,PA,1,40.0333,-77.3,269.7,1.4
8.4.4.0120,SOUTH MTN,PA,1,39.8583,-77.4775,463.3,1.7
8.4.4.0121,CAESARS HEAD,SC,1,35.11195,-82.62945,963.65,0.8
8.4.4.0124,LONG CREEK,SC,1,34.7683,-83.2544,495.3,0.4
8.4.4.0125,COPPERHILL,TN,1,34.9939,-84.3758,442,0.4
8.4.4.0128,GATLINBURG 2 SW,TN,1,35.6878,-83.5372,443.2,0.6
8.4.4.0130,MTN CITY,TN,1,36.4703,-81.81,750.1,0.9
8.4.4.0131,MT LECONTE,TN,1,35.655,-83.4411,1979.1,4.7
8.4.4.0137,ALLISONIA 2 SSE,VA,1,36.9247,-80.7283,554.7,0.7
8.4.4.0138,BALCONY FALLS,VA,1,37.6175,-79.4429,223.85,1
8.4.4.0139,BIG MEADOWS,VA,1,38.5217,-78.4356,1079,2.4
8.4.4.0142,COPPER HILL,VA,1,37.0817,-80.1347,870.8,1.2
8.4.4.0143,FLOYD 2 NE,VA,1,36.92225,-80.2954,796.6,0.8
8.4.4.0144,GALAX RADIO WBRF,VA,1,36.65885,-80.91555,720.2,0.9
8.4.4.0145,HILLSVILLE,VA,1,36.8017,-80.7753,787.9,1
8.4.4.0147,INDEPENDENCE 2,VA,1,36.65,-81.1667,796.1,1
8.4.4.0148,LURAY 5 E,VA,1,38.6661,-78.3728,426.7,1.2
8.4.4.0149,MEADOWS OF DAN 5 SW,VA,1,36.6667,-80.4481,678.2,0.8
8.4.4.0151,MONTEBELLO 3 NE,VA,1,37.8814,-79.1317,816.9,1.1
8.4.4.0152,MT WX,VA,1,39.0642,-77.8883,505.7,1.4
8.4.4.0154,PEDLAR DAM,VA,1,37.6694,-79.2775,312.1,0.7
8.4.4.0155,PILOT 1 ENE,VA,1,37.0667,-80.35,664.5,1
8.4.4.0157,TROUT DALE 3 SSE,VA,1,36.6542,-81.4061,865.3,1.1
8.4.4.0159,HARPERS FERRY RIVER,WV,1,39.32,-77.7311,81.55,1.3
8.4.5.0009,SPRINGFIELD 0.7 ENE,MO,1,37.19635,-93.2895,403.425,0.5
8.4.5.0025,HOUSTON 0.3 SE,MO,1,37.31905,-91.9588,367,0.5
8.4.5.0029,BATESVILLE LVSTK,AR,1,35.8306,-91.7944,174,0.5
8.4.5.0030,BATESVILLE L&D 1,AR,1,35.7594,-91.6383,88.4,0.4
8.4.5.0032,BENTONVILLE 4 S,AR,1,36.3219,-94.215,371.9,0.5
8.4.5.0033,BERRYVILLE 5 NW,AR,1,36.4294,-93.6256,359.7,0.5
8.4.5.0034,BLACK ROCK,AR,1,36.1367,-91.1172,101.8,0.4
8.4.5.0037,CALICO ROCK 2 WSW,AR,1,36.1092,-92.1636,106.7,0.5
8.4.5.0040,EUREKA SPRINGS 3 WNW,AR,1,36.4164,-93.7917,432.8,0.6
8.4.5.0041,EVENING SHADE 1 NNE,AR,1,36.0803,-91.6147,156.7,0.4
8.4.5.0042,FAYETTEVILLE,AR,1,36.09195,-94.17055,402.5,0.4
8.4.5.0044,GILBERT,AR,1,35.9886,-92.7161,184.7,0.4
8.4.5.0045,GRAVETTE,AR,1,36.4261,-94.4481,384,0.6
8.4.5.0046,GREEN FOREST,AR,1,36.3392,-93.4278,414.5,0.6
8.4.5.0049,HARRISON,AR,1,36.1956,-93.1061,345,0.6
8.4.5.0052,JASPER,AR,1,36.0056,-93.1878,269.7,0.4
8.4.5.0054,LEAD HILL,AR,1,36.4194,-92.9158,253,0.3
8.4.5.0055,MAMMOTH SPRING,AR,1,36.4947,-91.535,153,0.5
8.4.5.0056,MARSHALL,AR,1,35.9117,-92.6564,289.9,0.4
8.4.5.0057,MELBOURNE 5W,AR,1,36.0822,-91.9822,152.4,0.4
8.4.5.0058,MTN HOME 1 NNW,AR,1,36.33955,-92.3886,243.8,0.5
8.4.5.0059,MTN VIEW,AR,1,35.8444,-92.0978,218.2,0.5
8.4.5.0060,OMAHA 2S.,AR,1,36.4311,-93.2044,420.3,0.5
8.4.5.0061,POCAHONTAS 1,AR,1,36.2642,-90.9683,96,0.5
8.4.5.0062,ROGERS,AR,1,36.3667,-94.1,415.1,0.5
8.4.5.0063,SALEM,AR,1,36.3561,-91.8036,207.3,0.5
8.4.5.0064,SILOAM SPRINGS,AR,1,36.1667,-94.5333,347.5,0.4
8.4.5.0067,YELLVILLE 4 N,AR,1,36.2936,-92.6878,364.2,0.5
8.4.5.0068,ALTON,MO,1,36.6919,-91.3989,247.8,0.5
8.4.5.0070,ANDERSON,MO,1,36.6519,-94.4386,320,0.5
8.4.5.0072,ARCADIA,MO,1,37.5981,-90.6264,279.8,0.5
8.4.5.0081,BILLINGS 1SW,MO,1,37.0539,-93.5756,399.3,0.7
8.4.5.0082,BIRCH TREE,MO,1,36.9833,-91.5,305.1,0.5
8.4.5.0083,BOLIVAR 1 NE,MO,1,37.6164,-93.3914,300.8,0.5
8.4.5.0085,BUFFALO 2N,MO,1,37.6669,-93.1069,326.4,0.5
8.4.5.0086,BUNKER 4N,MO,1,37.5142,-91.1939,315.8,0.5
8.4.5.0087,CAMDENTON 2 NW,MO,1,38.2167,-92.7667,313.9,0.6
8.4.5.0088,CAPLINGER MILLS,MO,1,37.7947,-93.8019,252.1,0.5
8.4.5.0089,CARTHAGE,MO,1,37.1772,-94.3047,298.1,0.7
8.4.5.0090,CASSVILLE,MO,1,36.6875,-93.8694,419.4,0.6
8.4.5.0091,CENTERVILLE 5 NE,MO,1,37.5042,-90.9225,237.1,0.4
8.4.5.0093,CLEARWATER DAM,MO,1,37.1319,-90.7756,201.2,0.6
8.4.5.0096,COOK STN,MO,1,37.8167,-91.4333,302.1,0.6
8.4.5.0098,CROCKER,MO,1,37.95,-92.2667,331.9,0.6
8.4.5.0101,DE SOTO,MO,1,38.1403,-90.5058,222.8,0.6
8.4.5.0103,DONIPHAN,MO,1,36.6206,-90.8125,88.1,0.6
8.4.5.0105,DORA 3SE,MO,1,36.7397,-92.2086,294.4,0.6
8.4.5.0106,ELDON,MO,1,38.3486,-92.5811,281.6,0.6
8.4.5.0108,ELLINGTON,MO,1,37.2333,-90.97,222.5,0.4
8.4.5.0111,FARMINGTON,MO,1,37.7793,-90.40485,274.15,0.5
8.4.5.0112,FESTUS,MO,1,38.2306,-90.3981,182.9,0.5
8.4.5.0115,FREDERICKTOWN,MO,1,37.5742,-90.3075,219.2,0.5
8.4.5.0116,FREEDOM,MO,1,38.4583,-91.7028,245.4,0.6
8.4.5.0117,GALENA,MO,1,36.8061,-93.4678,313,0.5
8.4.5.0123,GREENVILLE 6 N,MO,1,37.2,-90.45,149.4,0.5
8.4.5.0124,GROVESPRING 1NE,MO,1,37.4078,-92.5931,423.1,0.6
8.4.5.0134,JEROME,MO,1,37.9233,-91.9769,216.4,0.6
8.4.5.0135,KOSHKONONG,MO,1,36.6,-91.65,292.9,0.5
8.4.5.0136,LAKESIDE,MO,1,38.2042,-92.6233,179.8,0.6
8.4.5.0137,LEBANON 2W,MO,1,37.685,-92.6939,379.8,0.6
8.4.5.0139,LICKING 4N,MO,1,37.5544,-91.8831,359.7,0.6
8.4.5.0140,LOCKWOOD,MO,1,37.3908,-93.9492,328.3,0.6
8.4.5.0141,MANSFIELD,MO,1,37.1086,-92.5789,441.4,0.5
8.4.5.0142,MARBLE HILL,MO,1,37.3036,-89.9664,118.9,0.6
8.4.5.0143,MARSHFIELD,MO,1,37.3378,-92.9097,449,0.5
8.4.5.0145,MONETT 4SW,MO,1,36.8617,-93.9625,432.8,0.6
8.4.5.0148,MTN GROVE 2 N,MO,1,37.1542,-92.2619,446.8,0.5
8.4.5.0150,MT VERNON 3 SW,MO,1,37.07,-93.8728,358.3,0.6
8.4.5.0151,NEOSHO,MO,1,36.865,-94.3603,314.9,0.5
8.4.5.0154,OSCEOLA,MO,1,38.0492,-93.7039,226.8,0.5
8.4.5.0157,OZARK,MO,1,37.0194,-93.2339,345.6,0.6
8.4.5.0158,OZARK BEACH,MO,1,36.6744,-93.1075,254.2,0.5
8.4.5.0159,PACIFIC,MO,1,38.4858,-90.77,172.2,0.5
8.4.5.0161,PIERCE CITY,MO,1,36.9494,-94.0078,374.9,0.6
8.4.5.0163,POMME DE TERRE DAM,MO,1,37.905,-93.3167,276.5,0.5
8.4.5.0164,POPLAR BLUFF,MO,1,36.7578,-90.4056,112.8,0.4
8.4.5.0170,ROBY,MO,1,37.5,-92.1333,427,0.5
8.4.5.0171,ROLLA MISSOURI S&T,MO,1,37.9567,-91.7761,357.5,0.5
8.4.5.0172,ROSEBUD,MO,1,38.4508,-91.3753,292.6,0.5
8.4.5.0173,ROUND SPRING 2SW,MO,1,37.2597,-91.4278,252.7,0.4
8.4.5.0174,SALEM,MO,1,37.6339,-91.5361,367.3,0.5
8.4.5.0175,SEDALIA WTP,MO,1,38.6753,-93.2228,237.7,0.7
8.4.5.0176,SELIGMAN,MO,1,36.5419,-93.9367,466.3,0.6
8.4.5.0178,SILOAM SPRINGS 1E,MO,1,36.8097,-92.055,329.2,0.4
8.4.5.0179,STEELVILLE 2 N,MO,1,38.0053,-91.3706,213.4,0.6
8.4.5.0181,STOVER,MO,1,38.4408,-92.995,320,0.6
8.4.5.0182,SULLIVAN,MO,1,38.2386,-91.1489,279.2,0.5
8.4.5.0183,SUMMERSVILLE 3 SE,MO,1,37.14,-91.6269,376.7,0.5
8.4.5.0185,TECUMSEH 1NE,MO,1,36.5967,-92.2617,252.4,0.3
8.4.5.0188,UNION,MO,1,38.4444,-91.0042,164.6,0.6
8.4.5.0189,VALLEY PARK,MO,1,38.5572,-90.4922,161.8,0.6
8.4.5.0192,VERSAILLES,MO,1,38.4325,-92.8397,305.7,0.6
